data,veiculo,ano,tipo,cod_fipe,preco
2018-05-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ ,Zero KM,Carro,004472-5,58616
2018-05-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ ,Zero KM,Carro,004488-1,52587
2018-05-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ ,Zero KM,Carro,004460-1,53627
2018-05-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ ,Zero KM,Carro,004473-3,40559
2018-05-01,Ford _ Ka SEL 1.5 16V Flex 5p _ ,Zero KM,Carro,003411-8,51856
2018-05-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004424-5,45315
2018-05-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004425-3,49925
2018-05-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004439-3,59537
2018-05-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004426-1,55441
2018-05-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ ,Zero KM,Carro,003448-7,41412
2018-05-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ ,Zero KM,Carro,003408-8,41520
2018-05-01,Ford _ Ka 1.0 SEL TiVCT Flex 5p _ ,Zero KM,Carro,003409-6,48751
2018-05-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004438-5,55405
2018-05-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015092-4,64813
2018-05-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015097-5,69307
2018-05-01,Hyundai _ HB20 R spec Limited 1.6 flex 16V Aut. _ ,Zero KM,Carro,015154-8,64945
2018-05-01,Fiat _ ARGO HGT 1.8 16V Flex Mec. _ ,Zero KM,Carro,001490-7,63322
2018-05-01,Fiat _ ARGO PRECISION 1.8 16V Flex Aut. _ ,Zero KM,Carro,001489-3,68686
2018-05-01,Fiat _ ARGO PRECISION 1.8 16V Flex Mec. _ ,Zero KM,Carro,001491-5,62823
2018-05-01,VolksWagen _ Gol Comfort. I MOTION 1.6 T. Flex 8V 5p _ ,Zero KM,Carro,005394-5,53440
2018-05-01,VolksWagen _ Gol Comfortline 1.6 T. Flex 8V 5p _ ,Zero KM,Carro,005392-9,51217
2018-05-01,VolksWagen _ Gol TRACK 1.0 Total Flex 12V 5p _ ,Zero KM,Carro,005469-0,45473
2018-05-01,Fiat _ ARGO HGT 1.8 16V Flex Aut. _ ,Zero KM,Carro,001488-5,69996
2018-05-01,VolksWagen _ Gol Trendline 1.0 T.Flex 12V 5p _ ,Zero KM,Carro,005455-0,41467
2018-05-01,VolksWagen _ Golf GTi 2.0 TSI 220cv Aut. _ ,Zero KM,Carro,005356-2,140196
2018-05-01,VolksWagen _ Golf Highline 1.4 TSI Total Flex Aut. _ ,Zero KM,Carro,005451-8,111110
2018-05-01,VolksWagen _ Golf Highline 1.4 TSI Total Flex Mec. _ ,Zero KM,Carro,005450-0,107955
2018-05-01,VolksWagen _ Golf Variant Comfort. 1.4 TSI T.Flex Aut _ ,Zero KM,Carro,005467-4,97832
2018-05-01,VolksWagen _ Golf Variant Highli. 1.4 TSI T.Flex Aut _ ,Zero KM,Carro,005465-8,117181
2018-05-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015124-6,62613
2018-05-01,VolksWagen _ Golf Comfortline 1.0 TSI Total Flex Mec. _ ,Zero KM,Carro,005466-6,76908
2018-05-01,Fiat _ ARGO DRIVE GSR 1.3 8V Flex _ ,Zero KM,Carro,001492-3,59810
2018-05-01,VolksWagen _ Gol Trendline 1.6 T.Flex 8V 5p _ ,Zero KM,Carro,005397-0,45859
2018-05-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ ,Zero KM,Carro,001494-0,45538
2018-05-01,Hyundai _ HB20S 5 Anos 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015148-3,52977
2018-05-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ ,Zero KM,Carro,001493-1,55202
2018-05-01,Hyundai _ HB20S 5 Anos 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015149-1,63675
2018-05-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ ,Zero KM,Carro,015100-9,57231
2018-05-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ ,Zero KM,Carro,015099-1,52158
2018-05-01,Hyundai _ HB20S Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015128-9,56326
2018-05-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015112-2,53935
2018-05-01,Hyundai _ HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015101-7,63120
2018-05-01,Hyundai _ HB20S Copa do Mundo 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015114-9,65940
2018-05-01,Hyundai _ HB20S Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015114-9,59873
2018-05-01,Hyundai _ HB20S Premium 1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015103-3,68570
2018-05-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015155-6,64453
2018-05-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015095-9,64289
2018-05-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ ,Zero KM,Carro,015094-0,60501
2018-05-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015112-2,48972
2018-06-01,Hyundai _ HB20 5 Anos 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015150-5,60660
2018-06-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ Gasolina,2019,Carro,015088-6,42741
2018-06-01,Hyundai _ HB20 5 Anos 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015147-5,49173
2018-06-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ ,Zero KM,Carro,015089-4,54032
2018-06-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ Gasolina,2019,Carro,015089-4,49709
2018-06-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015090-8,57707
2018-06-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015090-8,53091
2018-06-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ ,Zero KM,Carro,015088-6,46712
2018-06-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015126-2,50048
2018-06-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015124-6,62937
2018-06-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015109-2,49943
2018-06-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015109-2,44960
2018-06-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015111-4,61942
2018-06-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015092-4,65556
2018-06-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015092-4,59983
2018-06-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015124-6,57588
2018-06-01,Hyundai _ HB20 R spec Limited 1.6 flex 16V Aut. _ ,Zero KM,Carro,015154-8,64533
2018-06-01,Ford _ Ka+ Sedan 1.5 SEL 16V Flex 4p _ ,Zero KM,Carro,003415-0,58758
2018-06-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015156-4,44647
2018-06-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,45973
2018-06-01,Ford _ Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p _ ,Zero KM,Carro,003414-2,51540
2018-06-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ ,Zero KM,Carro,004473-3,40854
2018-06-01,Ford _ Ka+ Sedan 1.0 SEL TiCVT Flex 4p _ ,Zero KM,Carro,003413-4,51589
2018-06-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015156-4,40852
2018-06-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ ,Zero KM,Carro,004471-7,63684
2018-06-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ ,Zero KM,Carro,004472-5,59206
2018-06-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ ,Zero KM,Carro,004488-1,52668
2018-06-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ ,Zero KM,Carro,004460-1,53941
2018-06-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004424-5,45666
2018-06-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004438-5,54846
2018-06-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004425-3,49501
2018-06-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004439-3,59763
2018-06-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004426-1,55148
2018-06-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ ,Zero KM,Carro,003448-7,41293
2018-06-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ ,Zero KM,Carro,003408-8,41478
2018-06-01,Ford _ Ka 1.0 SEL TiVCT Flex 5p _ ,Zero KM,Carro,003409-6,48750
2018-06-01,Ford _ Ka 1.0 TECNO 12V Flex 5p _ ,Zero KM,Carro,003447-9,47235
2018-06-01,Ford _ Ka 1.5 SE/SE PLUS 16V Flex 5p _ ,Zero KM,Carro,003410-0,48505
2018-06-01,Ford _ Ka SEL 1.5 16V Flex 5p _ ,Zero KM,Carro,003411-8,52854
2018-06-01,Ford _ Ka TRAIL 1.0 12V Flex Mec. 5p _ ,Zero KM,Carro,003435-5,47859
2018-06-01,Ford _ Ka TRAIL 1.5 16V Flex Mec. 5p _ ,Zero KM,Carro,003434-7,51377
2018-06-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ ,Zero KM,Carro,003412-6,47120
2018-06-01,Ford _ Ka+ Sedan 1.5 ADVANCED 16V Flex 4p _ ,Zero KM,Carro,003446-0,54428
2018-06-01,Hyundai _ HB20S 5 Anos 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015148-3,52877
2018-06-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015111-4,55275
2018-06-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ ,Zero KM,Carro,015100-9,58967
2018-06-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ ,Zero KM,Carro,001493-1,55089
2018-06-01,Fiat _ ARGO DRIVE GSR 1.3 8V Flex _ ,Zero KM,Carro,001492-3,59213
2018-06-01,Fiat _ ARGO HGT 1.8 16V Flex Aut. _ ,Zero KM,Carro,001488-5,70830
2018-06-01,Fiat _ ARGO HGT 1.8 16V Flex Mec. _ ,Zero KM,Carro,001490-7,62994
2018-06-01,Fiat _ ARGO PRECISION 1.8 16V Flex Aut. _ ,Zero KM,Carro,001489-3,68071
2018-06-01,Fiat _ ARGO PRECISION 1.8 16V Flex Mec. _ ,Zero KM,Carro,001491-5,62319
2018-06-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ ,Zero KM,Carro,005490-9,45613
2018-06-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ Gasolina,2019,Carro,005490-9,41508
2018-06-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ ,Zero KM,Carro,005491-7,50568
2018-06-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ ,Zero KM,Carro,001494-0,45978
2018-06-01,VolksWagen _ Gol Comfort. I MOTION 1.6 T. Flex 8V 5p _ ,Zero KM,Carro,005394-5,53453
2018-06-01,VolksWagen _ Gol TRACK 1.0 Total Flex 12V 5p _ ,Zero KM,Carro,005469-0,45783
2018-06-01,VolksWagen _ Gol Trendline 1.0 T.Flex 12V 5p _ ,Zero KM,Carro,005455-0,41602
2018-06-01,VolksWagen _ Gol Trendline 1.6 T.Flex 8V 5p _ ,Zero KM,Carro,005397-0,46187
2018-06-01,VolksWagen _ Golf Comfortline 1.0 TSI Total Flex Mec. _ ,Zero KM,Carro,005466-6,76263
2018-06-01,VolksWagen _ Golf GTi 2.0 TSI 220cv Aut. _ ,Zero KM,Carro,005356-2,137774
2018-06-01,VolksWagen _ Golf Highline 1.4 TSI Total Flex Aut. _ ,Zero KM,Carro,005451-8,110945
2018-06-01,VolksWagen _ Golf Highline 1.4 TSI Total Flex Mec. _ ,Zero KM,Carro,005450-0,107710
2018-06-01,VolksWagen _ Golf Variant Comfort. 1.4 TSI T.Flex Aut _ ,Zero KM,Carro,005467-4,96987
2018-06-01,Hyundai _ HB20S 5 Anos 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015149-1,63855
2018-06-01,VolksWagen _ Gol Comfortline 1.6 T. Flex 8V 5p _ ,Zero KM,Carro,005392-9,50903
2018-06-01,Fiat _ ARGO 1.0 6V Flex. _ ,Zero KM,Carro,001509-1,44885
2018-06-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ Gasolina,2019,Carro,005491-7,46067
2018-06-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ ,Zero KM,Carro,015094-0,61690
2018-06-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ Gasolina,2019,Carro,015100-9,54149
2018-06-01,Hyundai _ HB20X Style 1.6 Flex 16v Mec. _ Gasolina,2019,Carro,015094-0,56754
2018-06-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ ,Zero KM,Carro,015099-1,52477
2018-06-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ Gasolina,2019,Carro,015099-1,48016
2018-06-01,Hyundai _ HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015101-7,64057
2018-06-01,Hyundai _ HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015101-7,58932
2018-06-01,Hyundai _ HB20S Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015128-9,51891
2018-06-01,VolksWagen _ Golf Variant Highli. 1.4 TSI T.Flex Aut _ ,Zero KM,Carro,005465-8,115830
2018-06-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015112-2,53954
2018-06-01,Hyundai _ HB20S Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015112-2,48771
2018-06-01,Hyundai _ HB20S Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015128-9,56403
2018-06-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015095-9,65787
2018-06-01,Hyundai _ HB20S Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015114-9,59670
2018-06-01,Hyundai _ HB20S Premium 1.6 Flex 16V Aut. 4p _ ,Zero KM,Carro,015103-3,69870
2018-06-01,Hyundai _ HB20S Premium 1.6 Flex 16V Aut. 4p _ Gasolina,2019,Carro,015103-3,64281
2018-06-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015155-6,65556
2018-06-01,Hyundai _ HB20S Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015155-6,59983
2018-06-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015097-5,70185
2018-06-01,Hyundai _ HB20X Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015097-5,64571
2018-06-01,Hyundai _ HB20S Copa do Mundo 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015114-9,65956
2018-06-01,Hyundai _ HB20X Style 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015095-9,60195
2018-07-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ Gasolina,2019,Carro,015089-4,50398
2018-07-01,Hyundai _ HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec. _ ,Zero KM,Carro,015089-4,54155
2018-07-01,Hyundai _ HB20 5 Anos 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015150-5,59990
2018-07-01,Hyundai _ HB20 5 Anos 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015147-5,49150
2018-07-01,Ford _ Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p _ ,Zero KM,Carro,003412-6,47895
2018-07-01,Ford _ Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p _ ,Zero KM,Carro,003414-2,51333
2018-07-01,Ford _ Ka+ Sedan 1.5 ADVANCED 16V Flex 4p _ ,Zero KM,Carro,003446-0,54004
2018-07-01,Ford _ Ka+ Sedan 1.0 SEL TiCVT Flex 4p _ ,Zero KM,Carro,003413-4,52125
2018-07-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015090-8,58196
2018-07-01,Ford _ Ka+ Sedan 1.5 SEL 16V Flex 4p _ ,Zero KM,Carro,003415-0,58608
2018-07-01,Hyundai _ HB20 C.Style/C.Plus 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015090-8,53396
2018-07-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015124-6,63141
2018-07-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ Gasolina,2019,Carro,015088-6,43010
2018-07-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ ,Zero KM,Carro,015126-2,50610
2018-07-01,Hyundai _ HB20 Comfort Plus 1.0 TB Flex 12V Mec. _ Gasolina,2019,Carro,015126-2,46410
2018-07-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015109-2,50065
2018-07-01,Hyundai _ HB20 Copa do Mundo 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015109-2,45583
2018-07-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015111-4,62005
2018-07-01,Hyundai _ HB20 Copa do Mundo 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015111-4,56041
2018-07-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015092-4,65985
2018-07-01,Hyundai _ HB20 R spec 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015124-6,58386
2018-07-01,Ford _ Ka TRAIL 1.5 16V Flex Mec. 5p _ ,Zero KM,Carro,003434-7,51118
2018-07-01,Hyundai _ HB20 Comf./C.Plus/C.Style 1.0 Flex 12V _ ,Zero KM,Carro,015088-6,47075
2018-07-01,Ford _ Ka TRAIL 1.0 12V Flex Mec. 5p _ ,Zero KM,Carro,003435-5,47522
2018-07-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ Gasolina,2019,Carro,004472-5,54867
2018-07-01,Ford _ Ka 1.5 SE/SE PLUS 16V Flex 5p _ ,Zero KM,Carro,003410-0,47784
2018-07-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ ,Zero KM,Carro,004471-7,64396
2018-07-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5P Aut. _ Gasolina,2019,Carro,004471-7,59411
2018-07-01,Chevrolet _ ONIX HATCH ACTIV 1.4 8V Flex 5p Mec. _ ,Zero KM,Carro,004472-5,59638
2018-07-01,Hyundai _ HB20 R spec Limited 1.6 flex 16V Aut. _ ,Zero KM,Carro,015154-8,64659
2018-07-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ ,Zero KM,Carro,004488-1,54103
2018-07-01,Chevrolet _ ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut. _ Gasolina,2019,Carro,004488-1,49195
2018-07-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ ,Zero KM,Carro,004460-1,56566
2018-07-01,Chevrolet _ ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec. _ Gasolina,2019,Carro,004460-1,51410
2018-07-01,Chevrolet _ ONIX HATCH Joy 1.0 8V Flex 5p Mec. _ ,Zero KM,Carro,004473-3,41202
2018-07-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004424-5,47405
2018-07-01,Chevrolet _ ONIX HATCH LT 1.0 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004424-5,43612
2018-07-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004438-5,57026
2018-07-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004438-5,52464
2018-07-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004425-3,50595
2018-07-01,Chevrolet _ ONIX HATCH LT 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004425-3,46547
2018-07-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ ,Zero KM,Carro,004439-3,60077
2018-07-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut. _ Gasolina,2019,Carro,004439-3,55271
2018-07-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ ,Zero KM,Carro,004426-1,57081
2018-07-01,Chevrolet _ ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec. _ Gasolina,2019,Carro,004426-1,52514
2018-07-01,Ford _ Ka 1.0 S TiVCT Flex 5p _ ,Zero KM,Carro,003448-7,40700
2018-07-01,Ford _ Ka 1.0 SE/SE Plus TiVCT Flex 5p _ ,Zero KM,Carro,003408-8,42682
2018-07-01,Ford _ Ka 1.0 SEL TiVCT Flex 5p _ ,Zero KM,Carro,003409-6,49021
2018-07-01,Ford _ Ka 1.0 TECNO 12V Flex 5p _ ,Zero KM,Carro,003447-9,46943
2018-07-01,Ford _ Ka SEL 1.5 16V Flex 5p _ ,Zero KM,Carro,003411-8,53745
2018-07-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015156-4,44378
2018-07-01,Hyundai _ HB20 Premium 1.6 Flex 16V Aut. _ Gasolina,2019,Carro,015092-4,60814
2018-07-01,Hyundai _ HB20S 5 Anos 1.0 Flex 12V Mec. _ ,Zero KM,Carro,015148-3,52798
2018-07-01,Fiat _ ARGO HGT 1.8 16V Flex Mec. _ ,Zero KM,Carro,001490-7,63198
2018-07-01,Fiat _ ARGO PRECISION 1.8 16V Flex Aut. _ ,Zero KM,Carro,001489-3,68746
2018-07-01,Fiat _ ARGO PRECISION 1.8 16V Flex Mec. _ ,Zero KM,Carro,001491-5,62366
2018-07-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ ,Zero KM,Carro,005490-9,45613
2018-07-01,VolksWagen _ Gol 1.0 Flex 12V 5p _ Gasolina,2019,Carro,005490-9,41508
2018-07-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ ,Zero KM,Carro,005491-7,50568
2018-07-01,VolksWagen _ Gol 1.6 MSI Flex 8V 5p _ Gasolina,2019,Carro,005491-7,46067
2018-07-01,VolksWagen _ Gol Comfort. I MOTION 1.6 T. Flex 8V 5p _ ,Zero KM,Carro,005394-5,53676
2018-07-01,VolksWagen _ Gol Comfortline 1.6 T. Flex 8V 5p _ ,Zero KM,Carro,005392-9,50329
2018-07-01,VolksWagen _ Gol TRACK 1.0 Total Flex 12V 5p _ ,Zero KM,Carro,005469-0,46575
2018-07-01,VolksWagen _ Gol Trendline 1.6 T.Flex 8V 5p _ ,Zero KM,Carro,005397-0,45997
2018-07-01,VolksWagen _ Golf Comfort. 200 TSI 1.0 Flex 12V Aut. _ ,Zero KM,Carro,005494-1,95161
2018-07-01,VolksWagen _ Golf Comfortline 1.0 TSI Total Flex Mec. _ ,Zero KM,Carro,005466-6,76320
2018-07-01,VolksWagen _ Golf GTi 2.0 TSI 220cv Aut. _ ,Zero KM,Carro,005356-2,135489
2018-07-01,VolksWagen _ Golf GTi 350 TSI 2.0 230cv 16V Aut. _ ,Zero KM,Carro,005496-8,150792
2018-07-01,VolksWagen _ Golf Highline 1.4 TSI Total Flex Aut. _ ,Zero KM,Carro,005451-8,109489
2018-07-01,VolksWagen _ Golf Highline 1.4 TSI Total Flex Mec. _ ,Zero KM,Carro,005450-0,108570
2018-07-01,VolksWagen _ Golf Highline 250 TSI 1.4 Flex 16V Aut. _ ,Zero KM,Carro,005495-0,119060
2018-07-01,VolksWagen _ Golf Variant Comf. 250 1.4 TSI Flex Aut. _ ,Zero KM,Carro,005497-6,106866
2018-07-01,VolksWagen _ Golf Variant Comfort. 1.4 TSI T.Flex Aut _ ,Zero KM,Carro,005467-4,96855
2018-07-01,VolksWagen _ Golf Variant High. 250 1.4 TSI Flex Aut. _ ,Zero KM,Carro,005498-4,136525
2018-07-01,VolksWagen _ Golf Variant Highli. 1.4 TSI T.Flex Aut _ ,Zero KM,Carro,005465-8,115595
2018-07-01,Hyundai _ HB20 Unique 1.0 Flex 12V Mec. _ Gasolina,2019,Carro,015156-4,40650
2018-07-01,Fiat _ ARGO HGT 1.8 16V Flex Aut. _ ,Zero KM,Carro,001488-5,71013
2018-07-01,Fiat _ ARGO DRIVE GSR 1.3 8V Flex _ ,Zero KM,Carro,001492-3,59831
2018-07-01,VolksWagen _ Gol Trendline 1.0 T.Flex 12V 5p _ ,Zero KM,Carro,005455-0,41796
2018-07-01,Fiat _ ARGO DRIVE 1.0 6V Flex _ ,Zero KM,Carro,001494-0,45535
2018-07-01,Hyundai _ HB20S 5 Anos 1.6 Flex 16V Aut. _ ,Zero KM,Carro,015149-1,63675
2018-07-01,Fiat _ ARGO DRIVE 1.3 8V Flex _ ,Zero KM,Carro,001493-1,54804
2018-07-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ ,Zero KM,Carro,015100-9,58970
2018-07-01,Hyundai _ HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p _ Gasolina,2019,Carro,015100-9,54862
2018-07-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ ,Zero KM,Carro,015099-1,52121
2018-07-01,Hyundai _ HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P _ Gasolina,2019,Carro,015099-1,48649
